Name,Team,IP,Loc+ FA,Loc+ SI,Loc+ FC,Loc+ FS,Loc+ SL,Loc+ CU,Loc+ CH,Loc+ KC,Loc+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Javier Assad","CHC",256.1,98.95234332425069,100.7872536687631,101.6894778325123,,88.97618153083222,86.65375774836656,86.57268817204302,,,91.87948743685565,97.3366538248176,93.24292422265798,"Javier Assad",21741,665871
"Easton Lucas","- - -",18.1,85.92009478672985,177.16,113.70051282051284,,83.62278481012657,,88.344,,,102.65595497911806,91.40677449842299,93.1966324988324,"Easton Lucas",26058,687922
"Brad Hand","- - -",53.2,95.0119254658385,95.25165644171778,,,96.04372314332936,,,,,101.2480021165285,97.08891877931849,93.17932406673519,"Brad Hand",9111,543272
"Cody Poteet","NYY",24.1,95.1651376146789,110.0315789473684,,,94.8439393939394,105.49578947368421,101.6221052631579,,,89.79540331228405,101.0042459192184,93.17198570237103,"Cody Poteet",18769,547001
"Bryce Elder","ATL",224.1,108.86987804878048,103.44369701181378,,,100.96370907370596,,100.63876984126983,,,87.68175368784955,102.92097628967167,93.16475260548623,"Bryce Elder",27779,693821
"Jackson Rutledge","WSN",28.1,106.95150837988827,107.39854166666667,83.2690909090909,55.400000000000006,97.02897660818715,49.54929824561403,106.07545454545453,,,92.43279528718702,99.64057647801388,93.15399032190196,"Jackson Rutledge",26215,671131
"Albert Suárez","BAL",133.2,106.67765443151296,,94.60536697247706,,,90.08310810810812,112.4145974025974,,,89.41157620940588,103.03625665508876,93.05850038519614,"Albert Suarez",6175,544150
"Brennan Bernardino","BOS",101.2,,100.33644394110985,75.11291666666669,,96.96318824194461,97.47326378539493,46.651666666666664,,,99.6618081432444,97.20618859141574,93.03174352810986,"Brennan Bernardino",16835,657514
"Zach Logue","- - -",13,116.23524752475248,124.00818181818181,84.5,,,101.66818181818181,94.98631578947368,,,84.51583333333335,108.73129629629629,93.01564814814816,"Zach Logue",20231,656657
"Nick Nelson","PHI",10.2,105.86083333333333,126.212,,,91.73185185185186,,92.41488372093023,,,92.57612121212122,101.33260606060607,92.96848484848485,"Nick Nelson",20153,656793
"Héctor Neris","- - -",127.2,98.23374636979673,84.09509293680294,,99.9697919556172,99.30577505827506,,,,,97.28328105633736,97.06928262251776,92.96662335454897,"Hector Neris",11804,593576
"Keynan Middleton","- - -",50.2,85.87653333333334,,,,81.86780303030302,,99.17673024523161,,,100.28767602655034,90.31255491204097,92.94820660072449,"Keynan Middleton",15264,641871
"Clayton Andrews","- - -",3.2,110.32666666666667,179.5,,,95.2235294117647,,91.50999999999999,,,87.26980392156864,101.88980392156863,92.91960784313724,"Clayton Andrews",23631,677076
"Connor Phillips","CIN",20.2,87.12365145228216,,,,87.84886597938144,94.12756756756757,64.432,,,104.7322427440633,87.72005277044855,92.85350923482848,"Connor Phillips",27649,683175
"Kyle Muller","OAK",126.1,104.71476733977173,,,,109.67837813133059,88.40822934753251,56.11931428571428,,,91.23470194259173,99.60504384979662,92.85086778999744,"Kyle Muller",20167,666205
"Jordan Lyles","KCR",182.2,108.28288636363634,100.01792553191488,118.84798245614033,,108.09866958163977,87.3949825171075,90.3051875,,,86.10041738679575,103.28577204234995,92.77494254970485,"Jordan Lyles",7593,543475
"Trevor Williams","WSN",211,111.67627386438447,97.96117416829743,,,103.93763054616119,100.71244444444447,100.17776357827476,,,85.78592267103805,105.50319057122687,92.76286025158761,"Trevor Williams",16977,592866
"Jovani Moran","MIN",42.1,81.41251461988304,,,,80.43925925925926,,95.89949152542374,,,99.82331994645246,87.86634538152609,92.72838018741636,"Jovani Moran",20422,663558
"Jose Quintana","NYM",246,96.94023579849947,101.81554668794892,,,,108.45035462480806,101.42735332464146,,,87.87231782998128,102.39842931683873,92.71580025445292,"Jose Quintana",11423,500779
"Matt Dermody","BOS",4,103.66,98.12,101.52,,101.44,44.84,102.2,,,97.70842105263158,99.12131578947368,92.68,"Matt Dermody",14844,571616
"Joe Boyle","OAK",63.2,84.14343661971832,,,,89.803295194508,72.19559322033898,,,,105.81944692123797,85.70351555876658,92.53407316036896,"Joe Boyle",29608,671212
"Thaddeus Ward","WSN",35.1,76.05470588235293,83.0247843137255,81.73176470588236,,101.24479674796747,,135.43199999999996,,,99.37460410557185,89.98425219941352,92.47627565982404,"Thaddeus Ward",21513,663658
"Albert Abreu","NYY",59,97.44882352941177,94.96670194003526,,,83.74993150684932,,94.92613333333334,,,96.42255481410864,93.1889990467111,92.45469971401343,"Albert Abreu",17485,656061
"Riley O'Brien","STL",8,163.995,74.56404494382022,,,85.91849056603775,79.3164705882353,,,,106.81167512690357,80.66497461928934,92.44263959390864,"Riley O'Brien",20348,676617
"Jordan Weems","WSN",96.1,88.57564245810056,,,70.964,97.30672637668208,74.47333333333334,,,,100.11699805248692,91.52974523809853,92.43593150594977,"Jordan Weems",13190,607179
"Luis Cessa","CIN",26,107.51743119266055,108.46883116883114,,,105.05741895519306,,118.13067961165048,,,81.5491415286254,108.63860505666956,92.42865329845975,"Luis Cessa",13345,570666
"Johan Oviedo","PIT",177.2,92.75173652694609,97.45208053691276,,,101.65394881170016,99.08447963800906,77.31479674796748,,,93.48966375252184,96.61371889710828,92.42753194351042,"Johan Oviedo",22487,670912
"Michael Kopech","- - -",197,84.07185774058577,,97.29083333333331,,87.84507240554372,87.6837113402062,69.04077348066298,,,107.19670830953527,84.66531438273974,92.40788426219763,"Michael Kopech",17282,656629
"Gavin Hollowell","- - -",35,91.38493273542599,91.88588235294118,112.28588235294119,,92.00601877311082,,,,,99.60308309453421,92.89826843292911,92.36058716972423,"Gavin Hollowell",25427,668970
"Nabil Crismatt","- - -",20,122.74852941176472,99.19666666666666,,,79.39714285714285,105.20531347962383,98.82978947368422,,,84.91789295301622,101.29507001540743,92.29375425073798,"Nabil Crismatt",17732,622503
"Ryan Sherriff","BOS",6.2,,89.21859649122807,,,107.50086956521739,,31.180000000000007,,,98.13076923076922,96.74692307692308,92.24942307692307,"Ryan Sherriff",12249,595411
"Kyle Harrison","SFG",159,105.21908681672028,,,,121.97999999999999,107.56270967741936,89.54517894736844,,,90.20549720796303,103.0832688170852,92.23385426685894,"Kyle Harrison",27758,690986
"Zack Weiss","- - -",14,77.33848484848485,,94.68375,,91.82361111111112,,,,,105.18378123338648,87.80255980861243,92.23052498670921,"Zack Weiss",15444,592848
"Taijuan Walker","PHI",256.1,92.29646539027982,102.27561669829223,95.48680314960629,97.63730891719746,98.10857172622148,102.07123599560272,,,,90.05658244772533,98.09058258369105,92.18805820983707,"Taijuan Walker",11836,592836
"Julio Teheran","- - -",74.1,115.38830188679242,101.0088590604027,97.78363636363635,,,94.2001515151515,104.0351879699248,,,93.88575982180018,100.98975350906146,92.18563144388834,"Julio Teheran",6797,527054
"Yerry De los Santos","PIT",24.1,,102.52540983606558,,,102.23397590361444,,83.22685714285714,,,93.93869017632241,99.06171284634755,92.12795969773296,"Yerry De los Santos",21420,660787
"Andrew Abbott","CIN",247.1,98.49366984993176,,,,103.98506080531273,99.39759828770983,101.25426917510852,,,92.29815271535428,100.06181917464404,92.07930356543062,"Andrew Abbott",29911,671096
"Ryan Burr","TOR",32.2,87.33946666666667,,,,103.44272463768114,,,,,92.74371929824561,97.23108771929824,92.05371929824562,"Ryan Burr",17536,621114
"Hyun Jin Ryu","TOR",52,111.54144486692014,93.41721518987342,113.3003821656051,,,108.91219858156028,109.13947089947091,,,85.48382103990328,108.77122128174125,91.88853688029025,"Hyun Jin Ryu",14444,547943
"José Suarez","LAA",86,89.94084375,91.2838655462185,100.89000000000003,,90.03409981721562,78.86,88.90078048780488,,,99.27858750792336,90.37422419701709,91.86663614808418,"Jose Suarez",19911,660761
"Matt Bush","MIL",10.1,82.75663366336634,43.841538461538455,,,50.48500000000001,102.14605263157895,,,,105.96839378238343,86.53844559585491,91.81326424870466,"Matt Bush",1246,456713
"Jonathan Heasley","- - -",20.1,103.49816666666669,,,,79.59225091029461,106.91815217391303,125.34173913043477,,,91.90807317558163,97.24053802232763,91.81007527767518,"Jonathan Heasley",22224,669169
"Jackson Kowar","KCR",28,80.3615668202765,,,,87.11729729729727,,96.45138613861386,,,103.62924162257495,87.85714285714286,91.79322751322754,"Jackson Kowar",21549,663804
"River Ryan","LAD",20.1,79.4575652173913,100.97999999999999,149.63333333333333,,81.79313432835822,96.38869565217392,81.39519999999999,,,101.3026440677966,87.27376271186439,91.77457627118645,"River Ryan",29514,689981
"Levi Stoudt","CIN",10.1,107.40560747663551,,,,99.73012658227849,73.99147869674186,29.92470588235294,,,93.89629986085343,95.79996115491653,91.7639703153989,"Levi Stoudt",25650,686651
"Zack Thompson","STL",83.1,103.09751686909581,,,,107.07185435140603,98.67292817679555,110.9175,,100.68285714285715,90.09511122511236,102.48262252364802,91.75657559315275,"Zack Thompson",25918,668868
"Brady Singer","KCR",339.1,99.31135294117647,99.36471646460694,,,101.52392311527326,,95.04570578512394,,,89.75932979390241,100.27229060122166,91.74877311227857,"Brady Singer",25377,663903
"Jordan Balazovic","MIN",24.1,100.732688172043,,,,103.12493506493506,100.47376344086022,86.46057142857143,,,89.72148337595905,99.86465473145782,91.7451662404092,"Jordan Balazovic",21866,666364
"Shane Bieber","CLE",140,101.66973544973543,,94.82339483394834,,101.28165790280762,,90.56505494505494,98.243986013986,,91.11474653128585,98.92233443337516,91.6811302724189,"Shane Bieber",19427,669456
"Kyle Tyler","MIA",31.2,103.0942168674699,,116.92569230769232,,89.15538461538459,119.56545454545456,51.58285714285715,,,73.35365688452707,111.78215124668975,91.67067471733559,"Kyle Tyler",22092,667725
"Michael Rucker","CHC",40.1,92.17066666666669,70.56153846153846,103.1869109947644,,84.17872,91.5891891891892,86.908125,,,94.55465924895691,92.54358831710712,91.63502086230876,"Michael Rucker",19454,621074
"Colten Brewer","- - -",29,104.7026582278481,131.372,87.52733333333335,,102.5556204379562,65.5046027972028,,,,98.46023759305214,92.40453308519439,91.61612448304385,"Colten Brewer",12997,605155
"McKinley Moore","PHI",3.1,102.67333333333333,,,,74.61741935483872,,69.46,,,101.14186046511628,89.85674418604651,91.60511627906978,"McKinley Moore",25663,686842
"Tyler Anderson","LAA",320.1,99.88787790697674,76.0169696969697,89.82374193548387,,61.83743030303029,72.6375,93.27893963254593,,,98.84813554723168,93.9367392239578,91.5131778178579,"Tyler Anderson",12880,542881
"Oliver Ortega","MIN",14.2,108.06754716981133,86.9605,,,86.40045977011495,110.28482758620689,,,,98.23899581589957,96.3808368200837,91.46836820083685,"Oliver Ortega",21025,661383
"Joey Krehbiel","BAL",5,98.026,77.25999999999999,94.81259259259258,,,,122.495,,,87.17555555555558,100.94024691358024,91.46666666666667,"Joey Krehbiel",13707,607216
"George Soriano","MIA",81.1,93.16172117039588,,,,107.14426072926183,,95.37387900355871,,,90.44720249431064,98.96888553081136,91.37725577994108,"George Soriano",21863,666277
"Noah Syndergaard","- - -",88.2,108.86800000000001,101.99149863760219,113.36689265536724,96.26,94.53705263157896,101.89434343434344,104.73596153846155,,,85.47218463079942,104.54939053723798,91.3738605891666,"Noah Syndergaard",11762,592789
"Brent Headrick","MIN",28.2,100.89122923588039,,,,92.19141552511417,,68.11999999999999,,,100.50622836399018,94.45391145466564,91.3571145733392,"Brent Headrick",27702,687396
"Jimmy Lambert","CHW",37.2,87.28176870748298,,,,102.9718990748528,,107.46637681159419,105.0454716981132,,93.64683561804229,96.50337144684225,91.34773998450844,"Jimmy Lambert",19541,669424
"Rob Zastryzny","- - -",28.1,91.35591397849463,,86.63292517006803,,90.28,,72.356,,,103.72547399344063,90.04240695441041,91.31620198231501,"Rob Zastryzny",15094,642239
"Tayler Scott","- - -",86.1,87.7328013029316,103.73303370786516,,98.76891228070174,109.58206572769951,,68.80894736842106,,,94.19330038313527,96.39126190728412,91.30365325125491,"Tayler Scott",13652,605463
"Jose Cuas","- - -",81.2,92.60106824925815,102.51376404494383,,,76.96738919837692,,86.46881355932204,,,98.34763516318849,92.70408912758738,91.27781887419462,"Jose Cuas",17701,621016
"DJ Herz","WSN",88.2,94.97706976744186,,,,91.52508833922259,,90.26627249357327,100.22301886792454,,98.80060759493668,93.37259493670886,91.26254430379753,"DJ Herz",26389,687792
"Chase Silseth","LAA",60.1,88.27438320209974,116.30109589041098,92.27813333333333,99.02244444444445,94.20362276732554,94.1253846153846,,,,94.28086044822318,95.72895225773267,91.22127913602486,"Chase Silseth",30074,681217
"Reiss Knehr","SDP",5.2,126.62176470588234,79.92923076923077,87.93032258064517,,87.54962962962964,,83.58999999999999,,,85.44405027230835,96.97499790532049,91.14395643066611,"Reiss Knehr",21541,663753
"Casey Legumina","CIN",22,83.11688311688312,,,,87.4359859813084,,118.19491525423729,,,100.665488468906,89.4988775094647,91.11390609209789,"Casey Legumina",25921,668984
"Kyle Wright","ATL",31,103.69483146067414,95.81258823529411,,,58.959999999999994,,32.13111111111111,97.095,,99.05803743359894,92.52772119853915,91.08805541722,"Kyle Wright",19665,657140
"Elieser Hernández","- - -",15.2,89.2194495412844,93.34588235294119,108.54478873239437,,73.205,,111.27391304347827,,,95.84178527821386,98.10806820163964,91.0860605267748,"Elieser Hernandez",16933,622694
"Grant Holmes","ATL",68.1,100.93937172774868,,94.58547619047619,,102.37365528223148,99.59279734471315,92.08833333333332,,,89.6093942319205,100.48373024425285,91.06265482818486,"Grant Holmes",16944,656550
"Emerson Hancock","SEA",72.2,104.57705463182897,98.88510638297873,,,99.61171837228041,,96.5892050209205,,,90.23987531988833,99.93183273102737,91.03314403717086,"Emerson Hancock",27470,676106
"Keegan Thompson","CHC",59,89.3535903614458,69.06727272727274,99.96267123287672,,78.93804262722921,89.89764943645551,79.03714285714287,,,98.56424842230199,90.97907053323298,91.02973381773968,"Keegan Thompson",19795,624522
"Brad Boxberger","CHC",20,106.37619565217392,,,,101.49999999999997,,93.77,,,85.82881656804732,103.14822485207102,91.0227218934911,"Brad Boxberger",10133,502202
"Mitchell Parker","WSN",151,103.24674657534246,,,93.32427947598254,112.05685106382977,103.61634686346864,,,,88.96452877397833,102.27145954962471,90.99167639699749,"Mitchell Parker",27636,680730
"Tayler Saucedo","SEA",86.1,67.59959302325582,95.13128547579298,,,91.47380892588073,65.02032258064517,85.26165242165246,,,100.57790582933197,89.43631570513162,90.9658891563173,"Tayler Saucedo",17888,642048
"Matthew Boyd","- - -",110.2,104.2012394366197,100.0112,,,94.73121900937082,99.04326241134751,105.01761421319797,,,92.07580214122873,101.35231420158038,90.8757099694074,"Matthew Boyd",15440,571510
"Collin McHugh","ATL",58.2,94.973,,95.65948497854082,,107.08319167449791,104.70421052631578,73.205,,,92.24093104643107,101.19568837389421,90.8359518568342,"Collin McHugh",7531,543521
"Osvaldo Bido","- - -",114,81.41673048600884,81.5033846153846,97.42708561020038,,97.2779563788093,,94.33448818897638,,,102.61907758285031,87.28928926106207,90.82080885806832,"Osvaldo Bido",23150,674370
"Joey Wentz","- - -",173,96.39616306954437,,97.99261219792865,,,100.60958339344971,89.66795096322242,,,96.46343960735156,96.26058957769047,90.80473240838717,"Joey Wentz",19962,666214
"Jake Bird","COL",129.1,96.35999999999999,94.63409893992936,93.69673819742489,,82.14685822117782,88.73834586466167,67.61500000000001,,,104.72302333673322,91.46932541032652,90.7861125677324,"Jake Bird",21267,656234
"Fernando Abad","COL",6.1,127.05478260869565,101.33947368421053,,,,,97.4757894736842,110.03652173913042,,85.92567375886526,107.21957446808513,90.77560283687944,"Fernando Abad",4994,472551
"Matt Barnes","- - -",34.2,92.98756363636363,,,95.46246153846154,,,,114.59656565656563,,85.98786392783971,103.34253851475401,90.74161096772475,"Matt Barnes",12863,598264
"Julian Aguiar","CIN",31.2,,107.53524475524475,,,96.12638297872343,77.89061224489795,85.48559999999999,,,89.24680529300566,103.12181474480148,90.71897920604914,"Julian Aguiar",30031,687924
"Kyle Freeland","COL",269,109.64401496259352,100.80670250896057,,,111.50926822311861,,100.15182835820896,99.80821664464995,,84.35315051275504,105.05538103358592,90.65285579518984,"Kyle Freeland",16256,607536
"Tommy Kahnle","NYY",83.1,86.34138996138998,70.1078431372549,,,72.74068965517243,,95.97557638238052,,,93.08693455234452,92.25228144045458,90.64499989641489,"Tommy Kahnle",11384,592454
"Alex Wood","- - -",137,,96.86674460431657,,,93.00801812730184,,101.29022421524664,,,96.82306640541908,96.99050664971851,90.61384211497965,"Alex Wood",13781,622072
"Spencer Howard","- - -",32.1,97.55954098360657,,,,110.6465909090909,97.0227027027027,82.94565656565655,,,93.38305269932333,98.94265237324704,90.60617410758067,"Spencer Howard",23252,675921
"Trey Wingenter","- - -",25.1,90.39714285714287,,,115.17999999999999,84.87878330819508,,,,,101.74402224824358,88.22619403499105,90.55865477338476,"Trey Wingenter",17793,622259
"Jalen Beeks","- - -",112.1,97.79869254341165,,93.35929596309113,,51.554545454545455,105.58999999999999,83.97435406698564,,,95.97443289845505,92.568184020913,90.5495357970351,"Jalen Beeks",17192,656222
"Logan Allen","CLE",222.2,103.6301865460712,,94.30675925925927,,97.05827682071097,,93.19899736147758,,,92.44433957143099,98.66961772939221,90.523174785569,"Logan Allen",27589,671106
"Packy Naughton","STL",5,67.005,108.05555555555557,66.98941176470589,,,,131.52153846153846,,,96.77647058823528,90.20147058823528,90.52294117647057,"Packy Naughton",23292,676050
